timestamp,magnitude,stepCount,totalStepCount
40862,0.63,0,0
40936,0.58,0,0
41023,0.71,0,0
41090,0.67,0,0
41152,0.70,0,0
41242,0.72,0,0
41320,0.74,0,0
41832,0.61,0,0
41904,0.59,0,0
41961,0.61,0,0
42050,0.61,0,0
42164,0.59,0,0
42244,0.56,0,0
42311,0.57,0,0
42369,0.52,0,0
42439,0.54,0,0
42518,0.54,0,0
42574,0.60,0,0
42643,0.60,0,0
42721,0.61,0,0
42799,0.61,0,0
42915,0.64,0,0
42996,0.65,0,0
43082,0.77,0,0
43161,0.84,0,0
43236,0.82,0,0
43295,0.79,0,0
43372,0.79,0,0
43565,0.67,0,0
43674,0.64,0,0
43747,0.65,0,0
43821,0.70,0,0
43907,0.70,0,0
43986,0.71,0,0
44057,0.75,0,0
44124,0.69,0,0
44211,0.74,0,0
44328,0.75,0,0
44442,0.73,0,0
44509,0.61,0,0
44567,0.64,0,0
44638,0.54,0,0
44811,0.58,0,0
44982,0.59,0,0
45084,0.67,0,0
45205,0.66,0,0
45383,0.70,0,0
45498,0.65,0,0
45599,0.62,0,0
45728,0.59,0,0
45798,0.57,0,0
45865,0.66,0,0
45992,0.66,0,0
46102,0.74,0,0
46199,0.77,0,0
46403,0.77,0,0
46522,0.63,0,0
46589,0.57,0,0
46665,0.49,0,0
46745,0.46,0,0
46812,0.48,0,0
46870,0.60,0,0
46940,0.65,0,0
47007,0.67,0,0
47094,0.68,0,0
47175,0.68,0,0
47254,0.55,0,0
47322,0.49,0,0
47399,0.57,0,0
47493,0.59,0,0
47588,0.60,0,0
47645,0.69,0,0
47714,0.79,0,0
47841,0.72,0,0
47928,0.68,0,0
48006,0.64,0,0
48082,0.57,0,0
48152,0.54,0,0
48220,0.59,0,0
48300,0.65,0,0
48380,0.64,0,0
48450,0.66,0,0
48519,0.61,0,0
48609,0.65,0,0
48679,0.59,0,0
48750,0.60,0,0
48824,0.63,0,0
48902,0.67,0,0
48969,0.60,0,0
49037,0.63,0,0
49113,0.77,0,0
49184,0.77,0,0
49240,0.74,0,0
49330,0.73,0,0
49407,0.74,0,0
49477,0.64,0,0
49536,0.62,0,0
49615,0.75,0,0
49688,0.75,0,0
49747,0.73,0,0
49826,0.67,0,0
49923,0.70,0,0
50042,0.59,0,0
50144,0.61,0,0
50227,0.62,0,0
50294,0.63,0,0
50361,0.56,0,0
50450,0.62,0,0
50518,0.63,0,0
50598,0.65,0,0
50667,0.64,0,0
50745,0.72,0,0
50817,0.68,0,0
50874,0.56,0,0
50958,0.54,0,0
51018,0.48,0,0
51075,0.42,0,0
51164,0.42,0,0
51235,0.52,0,0
51315,0.54,0,0
51383,0.71,0,0
51463,0.76,0,0
51536,0.74,0,0
51604,0.77,0,0
51678,0.75,0,0
51736,0.65,0,0
51807,0.67,0,0
51901,0.64,0,0
52040,0.58,0,0
52112,0.59,0,0
52189,0.56,0,0
52258,0.51,0,0
52325,0.58,0,0
52416,0.55,0,0
52506,0.57,0,0
52616,0.53,0,0
52694,0.68,0,0
52757,0.70,0,0
52826,0.76,0,0
52913,0.80,0,0
52970,0.89,0,0
53032,0.77,0,0
53120,0.69,0,0
53187,0.68,0,0
53268,0.64,0,0
53328,0.64,0,0
53465,0.61,0,0
53526,0.64,0,0
53627,0.63,0,0
53696,0.61,0,0
53782,0.56,0,0
53851,0.61,0,0
53930,0.61,0,0
53988,0.63,0,0
54047,0.60,0,0
54135,0.67,0,0
54252,0.70,0,0
54323,0.65,0,0
54400,0.60,0,0
54467,0.61,0,0
54546,0.53,0,0
54613,0.53,0,0
54672,0.55,0,0
54763,0.61,0,0
54861,0.64,0,0
54949,0.81,0,0
55021,0.78,0,0
55078,0.76,0,0
55166,0.76,0,0
55223,0.75,0,0
55280,0.62,0,0
55371,0.58,0,0
55463,0.60,0,0
55565,0.64,0,0
55647,0.60,0,0
55737,0.61,0,0
55793,0.64,0,0
55875,0.69,0,0
55969,0.65,0,0
56044,0.70,0,0
56141,0.74,0,0
56208,0.75,0,0
56290,0.69,0,0
56349,0.74,0,0
56417,0.65,0,0
56500,0.67,0,0
56577,0.67,0,0
56643,0.69,0,0
56715,0.56,0,0
56803,0.64,0,0
56860,0.56,0,0
56920,0.68,0,0
56998,0.69,0,0
57066,0.74,0,0
57124,0.81,0,0
57201,0.84,0,0
57263,0.79,0,0
57323,0.72,0,0
57420,0.79,0,0
57490,0.72,0,0
57568,0.72,0,0
57640,0.56,0,0
57728,0.61,0,0
57804,0.53,0,0
57871,0.55,0,0
57933,0.51,0,0
58039,0.61,0,0
58107,0.59,0,0
58175,0.62,0,0
58247,0.61,0,0
58344,0.61,0,0
3198,0.09,0,0
3526,0.24,0,0
3619,0.37,0,0
3726,0.45,0,0
3824,0.58,0,0
3911,0.62,0,0
4026,0.59,0,0
4113,0.57,0,0
4219,0.64,0,0
4293,0.66,0,0
4360,0.68,0,0
4433,0.68,0,0
4519,0.71,0,0
4586,0.72,0,0
4652,0.69,0,0
4735,0.73,0,0
4815,0.75,0,0
4883,0.76,0,0
4955,0.72,0,0
5043,0.81,0,0
5132,0.78,0,0
5201,0.76,0,0
5261,0.74,0,0
5340,0.67,0,0
5409,0.60,0,0
5487,0.57,0,0
5554,0.53,0,0
5636,0.51,0,0
5709,0.56,0,0
5781,0.59,0,0
5866,0.61,0,0
5988,0.62,0,0
6071,0.66,0,0
6162,0.62,0,0
6245,0.54,0,0
6312,0.55,0,0
6384,0.58,0,0
6473,0.48,0,0
6564,0.49,0,0
6630,0.46,0,0
6697,0.45,0,0
6773,0.47,0,0
6845,0.46,0,0
6914,0.53,0,0
6994,0.54,0,0
7081,0.55,0,0
7183,0.54,0,0
7255,0.62,0,0
7323,0.60,0,0
7406,0.61,0,0
7483,0.55,0,0
7561,0.55,0,0
7631,0.51,0,0
7704,0.56,0,0
7786,0.59,0,0
7855,0.70,0,0
7922,0.70,0,0
8010,0.70,0,0
8216,0.62,0,0
8295,0.72,0,0
8362,0.64,0,0
8432,0.62,0,0
8510,0.65,0,0
8574,0.72,0,0
8644,0.59,0,0
8735,0.54,0,0
8813,0.51,0,0
8915,0.57,0,0
8978,0.54,0,0
9047,0.57,0,0
9136,0.63,0,0
9207,0.61,0,0
9275,0.56,0,0
9348,0.60,0,0
9436,0.59,0,0
9505,0.66,0,0
9576,0.79,0,0
9657,0.80,0,0
9745,0.78,0,0
9831,0.77,0,0
9908,0.66,0,0
9978,0.58,0,0
10065,0.59,0,0
10155,0.48,0,0
10242,0.54,0,0
10309,0.60,0,0
10382,0.61,0,0
10466,0.61,0,0
10535,0.66,0,0
10606,0.56,0,0
10683,0.54,0,0
10790,0.57,0,0
10873,0.50,0,0
10989,0.51,0,0
11069,0.60,0,0
11141,0.66,0,0
11198,0.57,0,0
11285,0.63,0,0
11347,0.57,0,0
11414,0.53,0,0
11499,0.52,0,0
11578,0.55,0,0
11657,0.58,0,0
11743,0.68,0,0
11814,0.70,0,0
11894,0.70,0,0
11963,0.76,0,0
12034,0.71,0,0
12115,0.70,0,0
12193,0.66,0,0
12263,0.68,0,0
12331,0.68,0,0
12409,0.71,0,0
12476,0.65,0,0
12542,0.67,0,0
12623,0.54,0,0
12703,0.52,0,0
12792,0.51,0,0
12860,0.54,0,0
12928,0.50,0,0
13020,0.57,0,0
13109,0.56,0,0
13181,0.56,0,0
13239,0.57,0,0
13308,0.57,0,0
13374,0.63,0,0
13436,0.62,0,0
13527,0.60,0,0
13596,0.61,0,0
13673,0.64,0,0
13756,0.59,0,0
13845,0.60,0,0
13939,0.67,0,0
14008,0.66,0,0
14075,0.74,0,0
14167,0.75,0,0
14256,0.74,0,0
14343,0.69,0,0
14416,0.69,0,0
14472,0.66,0,0
14567,0.61,0,0
14658,0.67,0,0
14725,0.71,0,0
14793,0.70,0,0
14883,0.68,0,0
14973,0.71,0,0
15067,0.67,0,0
15139,0.66,0,0
15208,0.67,0,0
15288,0.59,0,0
15368,0.59,0,0
15440,0.67,0,0
15507,0.62,0,0
15582,0.61,0,0
15653,0.68,0,0
15721,0.70,0,0
15798,0.62,0,0
15886,0.65,0,0
15957,0.75,0,0
16027,0.74,0,0
16099,0.73,0,0
16179,0.76,0,0
16258,0.68,0,0
16327,0.59,0,0
16408,0.57,0,0
16487,0.58,0,0
16566,0.57,0,0
16625,0.63,0,0
16719,0.60,0,0
16809,0.73,0,0
16879,0.76,0,0
16939,0.75,0,0
17017,0.74,0,0
17084,0.80,0,0
17153,0.65,0,0
17266,0.66,0,0
18473,0.58,0,0
18558,0.59,0,0
18616,0.57,0,0
18675,0.60,0,0
18754,0.57,0,0
18822,0.64,0,0
18890,0.66,0,0
18978,0.63,0,0
19069,0.78,0,0
19163,0.76,0,0
19254,0.74,0,0
19336,0.69,0,0
19405,0.76,0,0
19480,0.64,0,0
19550,0.62,0,0
19622,0.63,0,0
19693,0.63,0,0
19780,0.59,0,0
19852,0.56,0,0
19922,0.58,0,0
19996,0.57,0,0
20064,0.64,0,0
20133,0.63,0,0
20197,0.72,0,0
20276,0.64,0,0
20346,0.70,0,0
20415,0.60,0,0
20496,0.68,0,0
20620,0.75,0,0
20698,0.62,0,0
20825,0.68,0,0
20938,0.84,0,0
21016,0.99,0,0
21094,1.09,0,0
21163,1.38,0,0
21237,1.33,0,0
21325,1.20,0,0
21402,0.98,0,0
21470,0.83,0,0
21547,0.86,0,0
21632,1.03,0,0
21701,1.27,0,0
21777,1.15,0,0
21855,1.20,0,0
21936,1.45,0,0
22007,2.35,0,0
22075,1.75,0,0
22148,1.69,0,0
22238,1.94,0,0
22296,2.00,0,0
22353,2.15,0,0
22421,3.48,0,0
22491,2.22,0,0
22561,0.83,0,0
22652,1.21,0,0
22834,-0.02,0,0
23041,-1.07,0,0
23118,0.36,0,0
23176,1.38,0,0
23259,0.56,0,0
23351,1.33,0,0
23424,1.14,0,0
23493,1.06,0,0
23572,1.68,0,0
23641,1.32,0,0
23699,-0.36,0,0
23777,-0.76,0,0
23881,-0.26,0,0
23950,-1.22,0,0
24018,-0.88,0,0
24149,0.04,0,0
24235,0.72,0,0
24307,0.26,0,0
24394,0.61,0,0
24454,0.69,0,0
24513,0.67,0,0
24591,0.66,0,0
24649,0.68,0,0
24718,0.64,0,0
24817,0.61,0,0
24904,0.56,0,0
24985,0.63,0,0
25063,0.65,0,0
25132,0.72,0,0
25218,0.73,0,0
25288,0.82,0,0
25356,0.77,0,0
25429,0.74,0,0
25517,0.69,0,0
25588,0.72,0,0
25645,0.67,0,0
25727,0.66,0,0
25794,0.66,0,0
25862,0.67,0,0
25931,0.67,0,0
26010,0.63,0,0
26077,0.63,0,0
26154,0.64,0,0
26242,0.64,0,0
26334,0.64,0,0
26410,0.77,0,0
26478,0.78,0,0
26563,0.80,0,0
26643,0.78,0,0
26714,0.74,0,0
26782,0.66,0,0
26867,0.60,0,0
28286,0.63,0,0
29112,0.65,0,0
29202,0.68,0,0
29259,0.69,0,0
29328,0.84,0,0
29409,0.83,0,0
29467,0.72,0,0
29538,0.80,0,0
29613,1.19,0,0
29672,1.74,0,0
29741,1.90,0,0
29819,2.31,0,0
29886,0.76,0,0
29944,0.06,0,0
30033,-0.63,0,0
30121,-0.51,0,0
30229,-0.89,0,0
30297,0.54,0,0
30355,0.83,0,0
30451,0.87,0,0
30550,0.43,0,0
30639,0.49,0,0
30706,0.27,0,0
30828,0.42,0,0
30907,0.37,0,0
30979,0.81,0,0
32187,0.84,0,0
32265,1.02,0,0
33417,0.90,0,0
33494,0.95,0,0
33557,0.67,0,0
33626,0.70,0,0
33717,0.83,0,0
33805,0.74,0,0
33888,0.69,0,0
33957,0.69,0,0
34033,0.63,0,0
34131,0.61,0,0
34228,0.65,0,0
34318,0.69,0,0
34390,0.70,0,0
34446,0.69,0,0
34523,0.65,0,0
34594,0.65,0,0
34651,0.64,0,0
34732,0.62,0,0
34801,0.57,0,0
34859,0.56,0,0
34950,0.62,0,0
35051,0.64,0,0
35118,0.70,0,0
35186,0.70,0,0
35263,0.78,0,0
35343,0.54,0,0
35429,0.65,0,0
35496,0.85,0,0
35556,0.95,0,0
35626,0.76,0,0
35692,0.89,0,0
35778,0.76,0,0
35859,0.63,0,0
35920,0.53,0,0
35997,0.57,0,0
36069,0.64,0,0
36160,0.68,0,0
36249,0.55,0,0
36326,0.14,0,0
36385,0.24,0,0
36471,0.30,0,0
36532,0.49,0,0
36590,1.00,0,0
36671,1.43,0,0
36740,1.60,0,0
36798,1.50,0,0
36876,1.35,0,0
36946,0.82,0,0
37004,0.83,0,0
